normalized_skill,kg_display_skill,skill_type,standard_categories,standard_jobs,first_seen_month,last_seen_month,first_seen_job_id,last_seen_job_id,mention_count,source_job_ids,source_count,sources,updated_at
Python,编程语言,traditional,AI算法; AI应用; 测试质量; AI安全; 算法; 软件研发; 数据; 安全; 基础设施; 自动驾驶; 多媒体; 硬件; 技术支持; 机器人; 芯片; 产品; AI基础设施,大模型算法工程师; AI应用工程师; 大模型测试工程师; AI安全工程师; 多模态算法工程师; 风控算法工程师; 机器学习算法工程师; 全栈开发工程师; 数据仓库工程师; 数据治理工程师; 安全工程师; 信息安全工程师; 数据库工程师; 自动驾驶算法工程师; 图形图像工程师; 电源工程师; 热设计工程师; AIGC算法工程师; 计算机视觉算法工程师; 数据挖掘算法工程师; 前端开发工程师; Go开发工程师; iOS开发工程师; 驱动开发工程师; 软件架构师; 云计算工程师; 服务器工程师; 大模型应用工程师; 技术支持工程师; 机器人算法工程师; 音视频工程师; 芯片设计工程师; AI Agent应用工程师; 芯片验证工程师; NLP算法工程师; 推荐算法工程师; AI Agent算法工程师; 算法研究员; 算法工程师; 后端开发工程师; 系统软件工程师; 数据平台工程师; 数据工程师; 质量工程师; 测试工程师; 网络安全工程师; 机器人软件工程师; 硬件工程师; 语音算法工程师; 广告算法工程师; Python开发工程师; AI产品经理; 测试开发工程师; 网络工程师; 解决方案工程师; DevOps工程师; AI Infra工程师; 芯片测试工程师; 客户端开发工程师; C++开发工程师; 控制算法工程师; 数据分析师; Android开发工程师; 运维工程师; 软件开发工程师; 搜索算法工程师; 数据开发工程师,2024-12,2026-07,GEN000001,GEN002301,577,GEN000001; GEN000116; GEN000161; GEN000162; GEN000255; GEN000553; GEN000554; GEN000591; GEN000872; GEN001389; GEN001429; GEN001733; GEN001765; GEN001826; GEN001973; GEN002013; GEN002189; GEN002190; GEN002240; GEN000118; GEN000217; GEN000218; GEN000257; GEN000344; GEN000345; GEN000346; GEN000386; GEN000434; GEN000557; GEN000558; GEN000592; GEN000639; GEN000640; GEN000815; GEN000976; GEN001010; GEN001135; GEN001232; GEN001271; GEN001430; GEN001693; GEN001694; GEN001767; GEN001774; GEN001849; GEN001868; GEN001869; GEN001943; GEN002041; GEN002101; GEN002102; GEN002151; GEN002241; GEN002242; GEN000119; GEN000164; GEN000219; GEN000220; GEN000258; GEN000304; GEN000435; GEN000484; GEN000595; GEN000659; GEN000686; GEN000744; GEN000816; GEN000978; GEN001179; GEN001180; GEN001273; GEN001392; GEN001410; GEN001431; GEN001432; GEN001485; GEN001506; GEN001596; GEN001623; GEN001737; GEN001738; GEN001768; GEN001829; GEN001956; GEN002042; GEN002152; GEN002243; GEN002244; GEN002266; GEN000005; GEN000222; GEN000387; GEN000521; GEN000563; GEN000599; GEN000819; GEN000990; GEN000991; GEN001181; GEN001182; GEN001235; GEN001236; GEN001276; GEN001486; GEN001487; GEN001550; GEN001776; GEN001804; GEN001944; GEN002045; GEN002107; GEN002245; GEN002246; GEN000006; GEN000169; GEN000261; GEN000308; GEN000309; GEN000388; GEN000439; GEN000566; GEN000600; GEN000662; GEN000820; GEN000992; GEN001184; GEN001278; GEN001433; GEN001635; GEN001739; GEN001830; GEN001958; GEN001979; GEN002022; GEN000170; GEN000171; GEN000193; GEN000310; GEN000390; GEN000568; GEN000603; GEN000689; GEN000882; GEN001449; GEN001777; GEN001853; GEN001894; GEN001959; GEN001980; GEN002173; GEN002192; GEN002247; GEN002273; GEN000125; GEN000172; GEN000226; GEN000227; GEN000311; GEN000355; GEN000392; GEN000393; GEN000443; GEN000525; GEN000569; GEN000604; GEN000691; GEN000755; GEN000825; GEN000983; GEN001016; GEN001141; GEN001511; GEN001557; GEN001558; GEN001806; GEN001874; GEN001898; GEN001960; GEN001993; GEN001994; GEN002175; GEN002248; GEN002249; GEN002275; GEN000173; GEN000267; GEN000268; GEN000571; GEN000572; GEN000606; GEN000607; GEN000758; GEN000759; GEN000827; GEN000828; GEN000996; GEN001046; GEN001191; GEN001244; GEN001326; GEN001451; GEN001559; GEN001560; GEN001603; GEN001626; GEN001709; GEN001947; GEN001961; GEN001995; GEN001996; GEN002025; GEN002026; GEN002116; GEN000230; GEN000231; GEN000316; GEN000445; GEN000446; GEN000530; GEN000608; GEN000668; GEN000890; GEN001047; GEN001049; GEN001193; GEN001247; GEN001284; GEN001331; GEN001398; GEN001452; GEN001781; GEN001808; GEN001835; GEN001962; GEN001963; GEN001998; GEN002119; GEN002194; GEN002278; GEN002316; GEN000174; GEN000232; GEN000233; GEN000274; GEN000449; GEN000576; GEN000670; GEN000698; GEN000765; GEN000893; GEN000895; GEN000998; GEN001051; GEN001148; GEN001332; GEN001335; GEN001375; GEN001417; GEN001434; GEN001489; GEN001517; GEN001566; GEN001606; GEN001607; GEN001643; GEN001770; GEN002028; GEN002161; GEN002162; GEN002250; GEN002251; GEN002280; GEN000018; GEN000132; GEN000235; GEN000320; GEN000363; GEN000451; GEN000452; GEN000453; GEN000534; GEN000535; GEN000536; GEN000577; GEN000615; GEN000649; GEN000673; GEN001000; GEN001149; GEN001150; GEN001400; GEN001608; GEN001784; GEN001812; GEN001907; GEN001949; GEN002001; GEN002124; GEN002179; GEN002180; GEN002252; GEN002253; GEN002283; GEN000021; GEN000279; GEN000324; GEN000537; GEN000539; GEN000617; GEN000705; GEN000773; GEN000774; GEN000840; GEN000841; GEN000902; GEN001058; GEN001152; GEN001198; GEN001199; GEN001339; GEN001340; GEN001341; GEN001401; GEN001435; GEN001522; GEN001570; GEN001786; GEN001838; GEN001913; GEN001950; GEN002254; GEN000135; GEN000238; GEN000239; GEN000282; GEN000325; GEN000326; GEN000408; GEN000460; GEN000463; GEN000498; GEN000540; GEN000542; GEN000618; GEN000619; GEN000778; GEN000984; GEN000985; GEN001025; GEN001062; GEN001063; GEN001155; GEN001200; GEN001378; GEN001420; GEN001436; GEN001491; GEN001492; GEN001524; GEN001610; GEN001718; GEN001752; GEN001771; GEN001772; GEN001788; GEN001816; GEN001817; GEN001857; GEN001880; GEN001951; GEN002002; GEN002032; GEN002127; GEN002197; GEN002198; GEN000240; GEN000241; GEN000327; GEN000328; GEN000411; GEN000465; GEN000499; GEN000620; GEN000711; GEN000713; GEN000782; GEN000906; GEN001027; GEN001028; GEN001344; GEN001345; GEN001437; GEN001525; GEN001575; GEN001721; GEN001818; GEN001819; GEN001841; GEN001883; GEN002048; GEN002130; GEN002255; GEN002256; GEN002288; GEN000243; GEN000501; GEN000502; GEN000582; GEN000583; GEN000622; GEN000717; GEN000788; GEN001257; GEN001294; GEN001402; GEN001438; GEN001464; GEN001493; GEN001530; GEN001577; GEN001612; GEN001755; GEN001953; GEN001968; GEN002034; GEN002131; GEN002290; GEN000144; GEN000246; GEN000331; GEN000417; GEN000419; GEN000471; GEN000503; GEN000585; GEN000625; GEN000719; GEN000913; GEN001203; GEN001259; GEN001349; GEN001351; GEN001404; GEN001439; GEN001467; GEN001468; GEN001496; GEN001532; GEN001578; GEN001579; GEN001614; GEN001630; GEN001842; GEN001924; GEN001969; GEN002135; GEN002136; GEN002165; GEN002293; GEN000039; GEN000146; GEN000148; GEN000334; GEN000420; GEN000421; GEN000472; GEN000506; GEN000547; GEN000548; GEN000800; GEN000859; GEN000915; GEN001003; GEN001071; GEN001355; GEN001384; GEN001385; GEN001405; GEN001440; GEN001469; GEN001471; GEN001582; GEN001615; GEN001650; GEN001760; GEN001795; GEN001927; GEN001985; GEN002006; GEN002051; GEN002052; GEN002138; GEN002167; GEN002185; GEN002186; GEN002257; GEN002258; GEN000041; GEN000044; GEN000211; GEN000249; GEN000294; GEN000425; GEN000508; GEN000549; GEN000550; GEN000631; GEN000728; GEN000730; GEN000804; GEN000863; GEN001264; GEN001301; GEN001357; GEN001358; GEN001359; GEN001360; GEN001386; GEN001474; GEN001585; GEN001618; GEN001761; GEN001796; GEN001862; GEN001863; GEN002037; GEN002203; GEN002259; GEN002260; GEN002298; GEN000427; GEN000476; GEN000477; GEN000512; GEN000551; GEN000587; GEN000634; GEN000635; GEN000733; GEN000987; GEN001005; GEN001209; GEN001267; GEN001426; GEN001441; GEN001730; GEN001822; GEN001823; GEN001864; GEN001865; GEN002009; GEN002010; GEN002170; GEN000159; GEN000297; GEN000430; GEN000513; GEN000515; GEN000638; GEN000738; GEN000870; GEN001170; GEN001211; GEN001364; GEN001427; GEN001478; GEN001501; GEN001545; GEN001590; GEN001654; GEN001824; GEN001971; GEN002011; GEN002012; GEN002171; GEN002172; GEN002301,577,base_event_stream,2026-07-24T06:07:21+00:00
RAG,大模型,new,AI算法; 数据; 安全; 算法; 软件研发; 产品; 基础设施; 测试质量; 机器人; 硬件; AI应用,机器学习算法工程师; 数据仓库工程师; 数据分析师; 安全工程师; 风控算法工程师; Java开发工程师; 系统软件工程师; AI产品经理; 网络安全工程师; 信息安全工程师; 云计算工程师; 大模型算法工程师; 搜索算法工程师; 算法工程师; 质量工程师; 数据开发工程师; 数据库工程师; 机器人算法工程师; 测试工程师; 硬件工程师; 大数据开发工程师; 数据工程师; 数据治理工程师; 大模型测试工程师; AI应用工程师; AI Agent算法工程师; 多模态算法工程师,2024-12,2026-07,GEN000555,GEN002335,106,GEN000555; GEN001389; GEN001442; GEN001733; GEN000558; GEN000925; GEN000927; GEN001178; GEN001444; GEN002304; GEN000559; GEN001737; GEN001768; GEN000563; GEN001701; GEN000007; GEN002309; GEN000489; GEN000567; GEN000568; GEN000934; GEN001600; GEN000490; GEN001371; GEN001601; GEN001833; GEN000938; GEN000939; GEN001191; GEN001192; GEN001602; GEN001603; GEN001625; GEN000014; GEN001398; GEN001628; GEN001745; GEN002316; GEN000017; GEN000576; GEN000944; GEN001606; GEN001607; GEN002318; GEN000019; GEN000950; GEN001749; GEN000952; GEN001377; GEN001458; GEN001609; GEN001838; GEN000025; GEN000026; GEN000953; GEN000954; GEN001610; GEN001771; GEN002323; GEN002324; GEN000499; GEN000956; GEN000957; GEN001611; GEN002326; GEN000033; GEN000501; GEN000502; GEN000958; GEN000959; GEN001381; GEN001612; GEN000503; GEN000585; GEN000962; GEN000964; GEN001614; GEN001725; GEN001757; GEN000038; GEN000965; GEN000967; GEN001205; GEN001384; GEN001385; GEN001615; GEN001759; GEN002331; GEN000043; GEN000508; GEN001207; GEN001386; GEN001761; GEN001762; GEN002332; GEN000045; GEN000969; GEN000971; GEN001210; GEN001387; GEN001619; GEN001846; GEN002333; GEN000050; GEN001847; GEN002335,106,base_event_stream,2026-07-24T06:07:21+00:00
RISC-V,系统与运维,traditional,AI基础设施; 芯片; 硬件; AI应用; 测试质量; 自动驾驶; 技术支持; 基础设施; 通信; AI算法; 算法; 产品,AI Infra工程师; 芯片设计工程师; 电源工程师; AI Agent应用工程师; 大模型测试工程师; 芯片验证工程师; 硬件工程师; 自动驾驶算法工程师; 解决方案工程师; 服务器工程师; 技术支持工程师; 通信工程师; 语音算法工程师; 控制算法工程师; 大模型算法工程师; 算法工程师; AI应用工程师; AI产品经理; 网络工程师,2024-12,2026-07,GEN000182,GEN002096,57,GEN000182; GEN002148; GEN001848; GEN002100; GEN002150; GEN002153; GEN002266; GEN000188; GEN000190; GEN001891; GEN002154; GEN002270; GEN002155; GEN001852; GEN001853; GEN001895; GEN002064; GEN002157; GEN002275; GEN000012; GEN000198; GEN000694; GEN002281; GEN000204; GEN000701; GEN002283; GEN002284; GEN000705; GEN001913; GEN002076; GEN002077; GEN002078; GEN001917; GEN002080; GEN000717; GEN001859; GEN001923; GEN002083; GEN002164; GEN000209; GEN002086; GEN002134; GEN002136; GEN002291; GEN002293; GEN002088; GEN002090; GEN001862; GEN000045; GEN001938; GEN002169; GEN002170; GEN000049; GEN000214; GEN001940; GEN002095; GEN002096,57,base_event_stream,2026-07-24T06:07:21+00:00
RLHF,大模型,new,AI算法; 芯片; 算法; AI安全; 数据,机器学习算法工程师; 芯片设计工程师; 风控算法工程师; AI安全工程师; 大模型算法工程师; 数据工程师,2024-12,2026-07,GEN000555,GEN002147,17,GEN000555; GEN002104; GEN000562; GEN000566; GEN002114; GEN002117; GEN000175; GEN001489; GEN001492; GEN001494; GEN001495; GEN002142; GEN000588; GEN001500; GEN000179; GEN002146; GEN002147,17,base_event_stream,2026-07-24T06:07:21+00:00
Ray,AI,traditional,AI应用; 通信; 基础设施; AI算法; 软件研发; 数据; 自动驾驶; AI基础设施; 算法; 测试质量; 芯片; 产品; AI安全; 技术支持,AI应用工程师; 通信工程师; 网络工程师; 多模态算法工程师; 软件架构师; 数据平台工程师; 数据分析师; 数据工程师; 云计算工程师; 大模型算法工程师; AI Agent应用工程师; 自动驾驶算法工程师; AI Infra工程师; 搜索算法工程师; 大模型应用工程师; 算法工程师; 数据开发工程师; AIGC算法工程师; 大数据开发工程师; 大模型测试工程师; 芯片设计工程师; 测试工程师; AI Agent算法工程师; AI产品经理; AI安全工程师; 技术支持工程师,2024-12,2026-07,GEN001692,GEN002095,86,GEN001692; GEN002057; GEN000186; GEN000257; GEN001271; GEN001408; GEN001444; GEN001445; GEN001693; GEN000164; GEN001696; GEN000005; GEN000065; GEN000190; GEN001446; GEN001447; GEN001701; GEN001976; GEN000191; GEN000192; GEN001702; GEN001980; GEN002064; GEN000195; GEN000265; GEN000197; GEN001372; GEN001451; GEN001983; GEN001415; GEN001452; GEN001417; GEN001455; GEN001516; GEN002071; GEN002072; GEN000088; GEN000275; GEN001376; GEN001519; GEN000022; GEN000279; GEN000280; GEN001419; GEN001459; GEN001521; GEN001378; GEN001379; GEN002128; GEN000206; GEN001422; GEN001462; GEN001526; GEN001464; GEN002132; GEN000036; GEN000099; GEN000100; GEN001295; GEN001383; GEN001531; GEN002133; GEN002134; GEN000102; GEN000292; GEN001298; GEN001385; GEN001534; GEN001535; GEN001537; GEN000109; GEN001300; GEN001301; GEN001539; GEN001302; GEN001542; GEN002144; GEN000051; GEN000180; GEN000181; GEN001388; GEN001428; GEN001477; GEN001544; GEN001989; GEN002095,86,base_event_stream,2026-07-24T06:07:21+00:00
React,编程语言,traditional,AI应用; AI算法; 软件研发; 数据; 算法; 技术支持; 通信; 安全; 硬件; 基础设施,AI应用工程师; AIGC算法工程师; 软件开发工程师; 数据开发工程师; 广告算法工程师; 风控算法工程师; Go开发工程师; 大模型应用工程师; 前端开发工程师; 计算机视觉算法工程师; 机器学习算法工程师; 技术支持工程师; 通信工程师; 大模型算法工程师; 全栈开发工程师; 安全工程师; 算法研究员; 数据仓库工程师; AI Agent应用工程师; 软件架构师; 硬件工程师; Android开发工程师; 云计算工程师; 运维工程师,2024-12,2026-07,GEN000115,GEN001689,93,GEN000115; GEN000215; GEN001306; GEN001307; GEN000518; GEN000557; GEN001308; GEN001011; GEN001313; GEN001314; GEN000064; GEN000066; GEN000121; GEN000222; GEN000223; GEN000563; GEN001315; GEN000821; GEN000071; GEN000822; GEN000823; GEN000824; GEN001871; GEN002064; GEN000011; GEN000073; GEN000226; GEN000826; GEN000884; GEN000885; GEN001324; GEN001670; GEN001874; GEN001876; GEN000572; GEN000666; GEN000667; GEN000829; GEN000887; GEN000889; GEN001328; GEN002068; GEN000080; GEN000081; GEN000082; GEN000573; GEN000669; GEN001019; GEN001285; GEN000130; GEN000576; GEN000670; GEN002071; GEN000089; GEN000839; GEN001286; GEN000090; GEN000537; GEN000841; GEN000842; GEN001024; GEN002077; GEN000239; GEN000541; GEN000905; GEN001343; GEN001674; GEN000029; GEN000675; GEN000847; GEN000908; GEN002081; GEN000852; GEN001029; GEN000034; GEN001031; GEN002086; GEN000104; GEN000858; GEN001032; GEN000041; GEN000149; GEN000151; GEN000550; GEN001035; GEN000046; GEN000154; GEN000918; GEN001303; GEN001361; GEN000051; GEN000157; GEN001689,93,base_event_stream,2026-07-24T06:07:21+00:00
React Native,软件开发,traditional,软件研发,客户端开发工程师; Android开发工程师; C++开发工程师; 前端开发工程师,2024-12,2026-07,GEN001041,GEN000869,24,GEN001041; GEN001078; GEN000977; GEN001081; GEN001084; GEN001044; GEN001094; GEN001046; GEN001096; GEN001100; GEN000833; GEN001102; GEN001103; GEN000839; GEN001058; GEN001060; GEN001110; GEN000852; GEN001117; GEN000859; GEN000861; GEN000862; GEN001127; GEN000869,24,base_event_stream,2026-07-24T06:07:21+00:00
Redis,数据工程,traditional,AI应用; AI算法; 基础设施; 安全; 软件研发; 数据; 算法; AI基础设施; 技术支持; 测试质量,AI应用工程师; 语音算法工程师; 运维工程师; 安全工程师; 大模型应用工程师; 网络工程师; 机器学习算法工程师; 软件架构师; 数据仓库工程师; 风控算法工程师; 后端开发工程师; Go开发工程师; AI Infra工程师; 网络安全工程师; 技术支持工程师; 解决方案工程师; 算法工程师; 客户端开发工程师; 测试开发工程师; 大模型算法工程师; Java开发工程师; Python开发工程师; 数据工程师,2024-12,2026-07,GEN000115,GEN001941,115,GEN000115; GEN000383; GEN001657; GEN001773; GEN001886; GEN000186; GEN000385; GEN000386; GEN001272; GEN001391; GEN001734; GEN001735; GEN001736; GEN001774; GEN001888; GEN000744; GEN001662; GEN001663; GEN000598; GEN001014; GEN000748; GEN001277; GEN001805; GEN000193; GEN000390; GEN000603; GEN000753; GEN001740; GEN001895; GEN000392; GEN000393; GEN001742; GEN001896; GEN000607; GEN000758; GEN000759; GEN000610; GEN000764; GEN001019; GEN001398; GEN001562; GEN001743; GEN001901; GEN000612; GEN000765; GEN001567; GEN001747; GEN001905; GEN000770; GEN001022; GEN001749; GEN001784; GEN001785; GEN001811; GEN000205; GEN001288; GEN001570; GEN001571; GEN001671; GEN001911; GEN001913; GEN000409; GEN001290; GEN001673; GEN001815; GEN001915; GEN000621; GEN000784; GEN001028; GEN001292; GEN001818; GEN000415; GEN000790; GEN000792; GEN001402; GEN001576; GEN001577; GEN001677; GEN001921; GEN000419; GEN000625; GEN001030; GEN001296; GEN001403; GEN001404; GEN001681; GEN001794; GEN000797; GEN001297; GEN001384; GEN001928; GEN000423; GEN001034; GEN001299; GEN001406; GEN001682; GEN001683; GEN001762; GEN001932; GEN001933; GEN000426; GEN000634; GEN000807; GEN000808; GEN000809; GEN001036; GEN001937; GEN000157; GEN000430; GEN000813; GEN001007; GEN001038; GEN001388; GEN001688; GEN001941,115,base_event_stream,2026-07-24T06:07:21+00:00
Rust,编程语言,traditional,AI算法; AI基础设施; 测试质量; 软件研发; AI应用; 基础设施; 芯片; 数据; 算法; 技术支持; 产品,大模型算法工程师; AI Infra工程师; NLP算法工程师; 大模型测试工程师; Java开发工程师; C++开发工程师; AI应用工程师; 网络工程师; 芯片设计工程师; 后端开发工程师; 嵌入式软件工程师; iOS开发工程师; 软件开发工程师; 前端开发工程师; 芯片验证工程师; 软件架构师; 云计算工程师; 数据治理工程师; 数据平台工程师; 大模型应用工程师; 全栈开发工程师; 服务器工程师; 搜索算法工程师; 测试开发工程师; 解决方案工程师; 数据仓库工程师; Android开发工程师; AIGC算法工程师; 客户端开发工程师; AI Agent应用工程师; Go开发工程师; AI产品经理,2024-12,2026-07,GEN000001,GEN002146,116,GEN000001; GEN000184; GEN000299; GEN000300; GEN000923; GEN000974; GEN000975; GEN001691; GEN001801; GEN002148; GEN000302; GEN000743; GEN000926; GEN000976; GEN001135; GEN001309; GEN002150; GEN000305; GEN000978; GEN000121; GEN000188; GEN000929; GEN001317; GEN000006; GEN000122; GEN001138; GEN001320; GEN001805; GEN000009; GEN000753; GEN000824; GEN000981; GEN001140; GEN001280; GEN001704; GEN001705; GEN001831; GEN002110; GEN000011; GEN000075; GEN000124; GEN000884; GEN000982; GEN000983; GEN001142; GEN001323; GEN000127; GEN000760; GEN000889; GEN001282; GEN001326; GEN001513; GEN001709; GEN001284; GEN001285; GEN001514; GEN001808; GEN001104; GEN001334; GEN001335; GEN001809; GEN001810; GEN002121; GEN002122; GEN000772; GEN001107; GEN001150; GEN001287; GEN000022; GEN000205; GEN000774; GEN000777; GEN001288; GEN001521; GEN000984; GEN001524; GEN001815; GEN002127; GEN000093; GEN000139; GEN000782; GEN000785; GEN000907; GEN001159; GEN001292; GEN001345; GEN001527; GEN001720; GEN002129; GEN002163; GEN000792; GEN001115; GEN000098; GEN000144; GEN000145; GEN000857; GEN000210; GEN000798; GEN001121; GEN001536; GEN000044; GEN000152; GEN000864; GEN001125; GEN001165; GEN000112; GEN000807; GEN000866; GEN000867; GEN000918; GEN000986; GEN000159; GEN000810; GEN000811; GEN001825; GEN002146,116,base_event_stream,2026-07-24T06:07:21+00:00
SFT,大模型,new,基础设施; 软件研发; 测试质量; AI应用; AI安全; 芯片; AI算法; 算法; 通信; 数据; AI基础设施,网络工程师; 客户端开发工程师; 大模型测试工程师; AI Agent应用工程师; 大模型应用工程师; AI安全工程师; 芯片设计工程师; 前端开发工程师; 机器学习算法工程师; 广告算法工程师; 后端开发工程师; 大模型算法工程师; 语音算法工程师; AIGC算法工程师; 算法工程师; AI应用工程师; 通信工程师; 数据工程师; AI Agent算法工程师; 多模态算法工程师; AI Infra工程师; 控制算法工程师; 芯片测试工程师,2024-12,2026-07,GEN000054,GEN001654,100,GEN000054; GEN001040; GEN001504; GEN002100; GEN000062; GEN000165; GEN002103; GEN000063; GEN000065; GEN000167; GEN000598; GEN001043; GEN000068; GEN000168; GEN000600; GEN000749; GEN000008; GEN000070; GEN000170; GEN000171; GEN002110; GEN000075; GEN001511; GEN000012; GEN000076; GEN000228; GEN000607; GEN001512; GEN002116; GEN000080; GEN000081; GEN000610; GEN002070; GEN000085; GEN000613; GEN001050; GEN001489; GEN001516; GEN002072; GEN000086; GEN000236; GEN000615; GEN000769; GEN000772; GEN000091; GEN000703; GEN001058; GEN002077; GEN000619; GEN000709; GEN001524; GEN000027; GEN000241; GEN000411; GEN000620; GEN002081; GEN002129; GEN000097; GEN001493; GEN000176; GEN000246; GEN001533; GEN000037; GEN000103; GEN000104; GEN000248; GEN000421; GEN000628; GEN000723; GEN000724; GEN001534; GEN001537; GEN000106; GEN000107; GEN000250; GEN000631; GEN000726; GEN000727; GEN000728; GEN000729; GEN000730; GEN000801; GEN001539; GEN001540; GEN000110; GEN000251; GEN000252; GEN000731; GEN001541; GEN001542; GEN000113; GEN000637; GEN000738; GEN000739; GEN000740; GEN000741; GEN000813; GEN001544; GEN001547; GEN001654,100,base_event_stream,2026-07-24T06:07:21+00:00
SGLang,大模型,new,软件研发; AI安全; 算法; AI算法; 硬件; 测试质量,软件架构师; AI安全工程师; 系统软件工程师; 搜索算法工程师; 大模型算法工程师; 结构工程师; 大模型测试工程师,2025-01,2026-07,GEN001271,GEN000181,11,GEN001271; GEN000165; GEN001187; GEN000172; GEN001282; GEN001200; GEN001202; GEN001204; GEN001206; GEN000179; GEN000181,11,base_event_stream,2026-07-24T06:07:21+00:00
SIMD,硬件与芯片,traditional,测试质量; 多媒体; AI算法; 芯片,大模型测试工程师; 音视频工程师; 多模态算法工程师; 芯片设计工程师,2024-12,2026-07,GEN002040,GEN002056,11,GEN002040; GEN002046; GEN002119; GEN002125; GEN002127; GEN002048; GEN002130; GEN002052; GEN002053; GEN002054; GEN002056,11,base_event_stream,2026-07-24T06:07:21+00:00
