annotation_id,sentence_id,job_id,job_title,source_type,source_name,evidence_field,text,span_text,span_start,span_end,label,normalized_skill,category,skill_type,decision
job_f56b756cc07d80e2a446::job_description::2154::span::01,job_f56b756cc07d80e2a446::job_description::2154,job_f56b756cc07d80e2a446,AI算子性能优化专家,enterprise,华为招聘,job_description,1. AI for Coding 深度实践：有大规模(百万级代码量)项目的code Agent 开发经验&交付经验,Agent,42,47,knowledge,agent,数据与算法,required,MODIFY
job_f56b756cc07d80e2a446::job_description::2155::span::01,job_f56b756cc07d80e2a446::job_description::2155,job_f56b756cc07d80e2a446,AI算子性能优化专家,enterprise,华为招聘,job_description,深入理解并主导过基于LLM的企业级落地项目,LLM,10,13,knowledge,LLM,数据与算法,required,MODIFY
job_f56b756cc07d80e2a446::job_description::2156::span::01,job_f56b756cc07d80e2a446::job_description::2156,job_f56b756cc07d80e2a446,AI算子性能优化专家,enterprise,华为招聘,job_description,2. 底层与嵌入式开发底蕴优先： 具备扎实的 C/C++ 功底，拥有 5 年以上高性能系统软件、嵌入式软件或异构计算（如 DSP、GPU、NPU）软件开发背景,C++,25,28,knowledge,C++,编程语言,preferred,ACCEPT
job_f56b756cc07d80e2a446::job_description::2156::span::02,job_f56b756cc07d80e2a446::job_description::2156,job_f56b756cc07d80e2a446,AI算子性能优化专家,enterprise,华为招聘,job_description,2. 底层与嵌入式开发底蕴优先： 具备扎实的 C/C++ 功底，拥有 5 年以上高性能系统软件、嵌入式软件或异构计算（如 DSP、GPU、NPU）软件开发背景,GPU,65,68,knowledge,GPU,AI基础设施,preferred,ACCEPT
job_f56b756cc07d80e2a446::job_description::2156::span::03,job_f56b756cc07d80e2a446::job_description::2156,job_f56b756cc07d80e2a446,AI算子性能优化专家,enterprise,华为招聘,job_description,2. 底层与嵌入式开发底蕴优先： 具备扎实的 C/C++ 功底，拥有 5 年以上高性能系统软件、嵌入式软件或异构计算（如 DSP、GPU、NPU）软件开发背景,NPU,69,72,knowledge,NPU,AI基础设施,preferred,ACCEPT
job_f56b756cc07d80e2a446::job_description::2157::span::01,job_f56b756cc07d80e2a446::job_description::2157,job_f56b756cc07d80e2a446,AI算子性能优化专家,enterprise,华为招聘,job_description,3. 大模型工程化能力： 熟练掌握 Prompt Engineering、RAG 架构设计，Agent工程化、SKILL测评与优化、质量工程方法、有使用特定领域数据训练/微调代码大模型的实际项目经验,大模型,3,6,knowledge,LLM,数据与算法,required,MODIFY
job_f56b756cc07d80e2a446::job_description::2157::span::02,job_f56b756cc07d80e2a446::job_description::2157,job_f56b756cc07d80e2a446,AI算子性能优化专家,enterprise,华为招聘,job_description,3. 大模型工程化能力： 熟练掌握 Prompt Engineering、RAG 架构设计，Agent工程化、SKILL测评与优化、质量工程方法、有使用特定领域数据训练/微调代码大模型的实际项目经验,Prompt Engineering,18,36,knowledge,prompt工程,数据与算法,required,MODIFY
job_f56b756cc07d80e2a446::job_description::2157::span::03,job_f56b756cc07d80e2a446::job_description::2157,job_f56b756cc07d80e2a446,AI算子性能优化专家,enterprise,华为招聘,job_description,3. 大模型工程化能力： 熟练掌握 Prompt Engineering、RAG 架构设计，Agent工程化、SKILL测评与优化、质量工程方法、有使用特定领域数据训练/微调代码大模型的实际项目经验,RAG,37,40,knowledge,RAG,数据与算法,required,ACCEPT
job_f56b756cc07d80e2a446::job_description::2157::span::04,job_f56b756cc07d80e2a446::job_description::2157,job_f56b756cc07d80e2a446,AI算子性能优化专家,enterprise,华为招聘,job_description,3. 大模型工程化能力： 熟练掌握 Prompt Engineering、RAG 架构设计，Agent工程化、SKILL测评与优化、质量工程方法、有使用特定领域数据训练/微调代码大模型的实际项目经验,Agent,46,51,knowledge,agent,数据与算法,required,MODIFY
job_7ba2468aea88767f9ee6::job_description::2158::span::01,job_7ba2468aea88767f9ee6::job_description::2158,job_7ba2468aea88767f9ee6,AI算子性能优化专家,enterprise,华为招聘,job_description,通过深度融合领域知识图谱与多智能体协作框架，确保海量存量基站代码的架构演进与自动化治理能力，支撑华为无线通信业务在复杂技术栈下持续保持高性能与高可靠性,多智能体,13,17,knowledge,multi-agent,数据与算法,required,MODIFY
job_7ba2468aea88767f9ee6::job_description::2159::span::01,job_7ba2468aea88767f9ee6::job_description::2159,job_7ba2468aea88767f9ee6,AI算子性能优化专家,enterprise,华为招聘,job_description,1、导构建基于 AI 辅助的智能化研发流水线，通过“Spec驱动开发”与“Agent智能体工作流”，引领精锐技术团队实现从“传统代码编写者”向“AI系统架构师与契约定义者”的范式跃迁,Agent,37,42,knowledge,agent,数据与算法,required,MODIFY
job_7ba2468aea88767f9ee6::job_description::2160::span::01,job_7ba2468aea88767f9ee6::job_description::2160,job_7ba2468aea88767f9ee6,AI算子性能优化专家,enterprise,华为招聘,job_description,1. AI for Coding 深度实践：有大规模(百万级代码量)项目的code Agent 开发经验&交付经验,Agent,42,47,knowledge,agent,数据与算法,required,MODIFY
job_7ba2468aea88767f9ee6::job_description::2161::span::01,job_7ba2468aea88767f9ee6::job_description::2161,job_7ba2468aea88767f9ee6,AI算子性能优化专家,enterprise,华为招聘,job_description,深入理解并主导过基于LLM的企业级落地项目,LLM,10,13,knowledge,LLM,数据与算法,required,MODIFY
job_7ba2468aea88767f9ee6::job_description::2162::span::01,job_7ba2468aea88767f9ee6::job_description::2162,job_7ba2468aea88767f9ee6,AI算子性能优化专家,enterprise,华为招聘,job_description,2. 底层与嵌入式开发底蕴优先： 具备扎实的 C/C++ 功底，拥有 5 年以上高性能系统软件、嵌入式软件或异构计算（如 DSP、GPU、NPU）软件开发背景,C++,25,28,knowledge,C++,编程语言,preferred,ACCEPT
job_7ba2468aea88767f9ee6::job_description::2162::span::02,job_7ba2468aea88767f9ee6::job_description::2162,job_7ba2468aea88767f9ee6,AI算子性能优化专家,enterprise,华为招聘,job_description,2. 底层与嵌入式开发底蕴优先： 具备扎实的 C/C++ 功底，拥有 5 年以上高性能系统软件、嵌入式软件或异构计算（如 DSP、GPU、NPU）软件开发背景,GPU,65,68,knowledge,GPU,AI基础设施,preferred,ACCEPT
job_7ba2468aea88767f9ee6::job_description::2162::span::03,job_7ba2468aea88767f9ee6::job_description::2162,job_7ba2468aea88767f9ee6,AI算子性能优化专家,enterprise,华为招聘,job_description,2. 底层与嵌入式开发底蕴优先： 具备扎实的 C/C++ 功底，拥有 5 年以上高性能系统软件、嵌入式软件或异构计算（如 DSP、GPU、NPU）软件开发背景,NPU,69,72,knowledge,NPU,AI基础设施,preferred,ACCEPT
job_7ba2468aea88767f9ee6::job_description::2163::span::01,job_7ba2468aea88767f9ee6::job_description::2163,job_7ba2468aea88767f9ee6,AI算子性能优化专家,enterprise,华为招聘,job_description,3. 大模型工程化能力： 熟练掌握 Prompt Engineering、RAG 架构设计，Agent工程化、SKILL测评与优化、质量工程方法、有使用特定领域数据训练/微调代码大模型的实际项目经验,大模型,3,6,knowledge,LLM,数据与算法,required,MODIFY
job_7ba2468aea88767f9ee6::job_description::2163::span::02,job_7ba2468aea88767f9ee6::job_description::2163,job_7ba2468aea88767f9ee6,AI算子性能优化专家,enterprise,华为招聘,job_description,3. 大模型工程化能力： 熟练掌握 Prompt Engineering、RAG 架构设计，Agent工程化、SKILL测评与优化、质量工程方法、有使用特定领域数据训练/微调代码大模型的实际项目经验,Prompt Engineering,18,36,knowledge,prompt工程,数据与算法,required,MODIFY
job_7ba2468aea88767f9ee6::job_description::2163::span::03,job_7ba2468aea88767f9ee6::job_description::2163,job_7ba2468aea88767f9ee6,AI算子性能优化专家,enterprise,华为招聘,job_description,3. 大模型工程化能力： 熟练掌握 Prompt Engineering、RAG 架构设计，Agent工程化、SKILL测评与优化、质量工程方法、有使用特定领域数据训练/微调代码大模型的实际项目经验,RAG,37,40,knowledge,RAG,数据与算法,required,ACCEPT
job_7ba2468aea88767f9ee6::job_description::2163::span::04,job_7ba2468aea88767f9ee6::job_description::2163,job_7ba2468aea88767f9ee6,AI算子性能优化专家,enterprise,华为招聘,job_description,3. 大模型工程化能力： 熟练掌握 Prompt Engineering、RAG 架构设计，Agent工程化、SKILL测评与优化、质量工程方法、有使用特定领域数据训练/微调代码大模型的实际项目经验,Agent,46,51,knowledge,agent,数据与算法,required,MODIFY
job_4382c0494a53f8fd694e::job_description::2164::span::01,job_4382c0494a53f8fd694e::job_description::2164,job_4382c0494a53f8fd694e,AI软件架构教练,enterprise,华为招聘,job_description,4、【管自己】学习能力 ：紧跟 AI 演进趋势，主动钻研大模型、Agent、AI 工程化等新技术、新方法，快速吸收行业先进实践，持续迭代自身技术认知与专业能力，适应AI 时代软件教练的能力要求，持续引领技术发展方向,大模型,28,31,knowledge,LLM,数据与算法,required,MODIFY
job_4382c0494a53f8fd694e::job_description::2164::span::02,job_4382c0494a53f8fd694e::job_description::2164,job_4382c0494a53f8fd694e,AI软件架构教练,enterprise,华为招聘,job_description,4、【管自己】学习能力 ：紧跟 AI 演进趋势，主动钻研大模型、Agent、AI 工程化等新技术、新方法，快速吸收行业先进实践，持续迭代自身技术认知与专业能力，适应AI 时代软件教练的能力要求，持续引领技术发展方向,Agent,32,37,knowledge,agent,数据与算法,required,MODIFY
job_4382c0494a53f8fd694e::job_description::2165::span::01,job_4382c0494a53f8fd694e::job_description::2165,job_4382c0494a53f8fd694e,AI软件架构教练,enterprise,华为招聘,job_description,1）大模型基础原理、推理服务基本模式、Prompt基本方法、RAG/知识检索、Agent/工作流等相关知识,大模型,2,5,knowledge,LLM,数据与算法,required,MODIFY
job_4382c0494a53f8fd694e::job_description::2165::span::02,job_4382c0494a53f8fd694e::job_description::2165,job_4382c0494a53f8fd694e,AI软件架构教练,enterprise,华为招聘,job_description,1）大模型基础原理、推理服务基本模式、Prompt基本方法、RAG/知识检索、Agent/工作流等相关知识,Prompt基本方法,19,29,knowledge,prompt工程,数据与算法,required,MODIFY
job_4382c0494a53f8fd694e::job_description::2165::span::03,job_4382c0494a53f8fd694e::job_description::2165,job_4382c0494a53f8fd694e,AI软件架构教练,enterprise,华为招聘,job_description,1）大模型基础原理、推理服务基本模式、Prompt基本方法、RAG/知识检索、Agent/工作流等相关知识,RAG,30,33,knowledge,RAG,数据与算法,required,ACCEPT
job_4382c0494a53f8fd694e::job_description::2165::span::04,job_4382c0494a53f8fd694e::job_description::2165,job_4382c0494a53f8fd694e,AI软件架构教练,enterprise,华为招聘,job_description,1）大模型基础原理、推理服务基本模式、Prompt基本方法、RAG/知识检索、Agent/工作流等相关知识,Agent,39,44,knowledge,agent,数据与算法,required,MODIFY
job_d51e4974f143096ef664::job_description::2166::span::01,job_d51e4974f143096ef664::job_description::2166,job_d51e4974f143096ef664,AI软件架构教练,enterprise,华为招聘,job_description,4、【管自己】学习能力 ：紧跟 AI 演进趋势，主动钻研大模型、Agent、AI 工程化等新技术、新方法，快速吸收行业先进实践，持续迭代自身技术认知与专业能力，适应AI 时代软件教练的能力要求，持续引领技术发展方向,大模型,28,31,knowledge,LLM,数据与算法,required,MODIFY
job_d51e4974f143096ef664::job_description::2166::span::02,job_d51e4974f143096ef664::job_description::2166,job_d51e4974f143096ef664,AI软件架构教练,enterprise,华为招聘,job_description,4、【管自己】学习能力 ：紧跟 AI 演进趋势，主动钻研大模型、Agent、AI 工程化等新技术、新方法，快速吸收行业先进实践，持续迭代自身技术认知与专业能力，适应AI 时代软件教练的能力要求，持续引领技术发展方向,Agent,32,37,knowledge,agent,数据与算法,required,MODIFY
job_d51e4974f143096ef664::job_description::2167::span::01,job_d51e4974f143096ef664::job_description::2167,job_d51e4974f143096ef664,AI软件架构教练,enterprise,华为招聘,job_description,1）大模型基础原理、推理服务基本模式、Prompt基本方法、RAG/知识检索、Agent/工作流等相关知识,大模型,2,5,knowledge,LLM,数据与算法,required,MODIFY
job_d51e4974f143096ef664::job_description::2167::span::02,job_d51e4974f143096ef664::job_description::2167,job_d51e4974f143096ef664,AI软件架构教练,enterprise,华为招聘,job_description,1）大模型基础原理、推理服务基本模式、Prompt基本方法、RAG/知识检索、Agent/工作流等相关知识,Prompt基本方法,19,29,knowledge,prompt工程,数据与算法,required,MODIFY
job_d51e4974f143096ef664::job_description::2167::span::03,job_d51e4974f143096ef664::job_description::2167,job_d51e4974f143096ef664,AI软件架构教练,enterprise,华为招聘,job_description,1）大模型基础原理、推理服务基本模式、Prompt基本方法、RAG/知识检索、Agent/工作流等相关知识,RAG,30,33,knowledge,RAG,数据与算法,required,ACCEPT
job_d51e4974f143096ef664::job_description::2167::span::04,job_d51e4974f143096ef664::job_description::2167,job_d51e4974f143096ef664,AI软件架构教练,enterprise,华为招聘,job_description,1）大模型基础原理、推理服务基本模式、Prompt基本方法、RAG/知识检索、Agent/工作流等相关知识,Agent,39,44,knowledge,agent,数据与算法,required,MODIFY
job_53f6a8c80319f397156a::job_description::2168::span::01,job_53f6a8c80319f397156a::job_description::2168,job_53f6a8c80319f397156a,AI软件架构教练,enterprise,华为招聘,job_description,4、【管自己】学习能力 ：紧跟 AI 演进趋势，主动钻研大模型、Agent、AI 工程化等新技术、新方法，快速吸收行业先进实践，持续迭代自身技术认知与专业能力，适应AI 时代软件教练的能力要求，持续引领技术发展方向,大模型,28,31,knowledge,LLM,数据与算法,required,MODIFY
